,Id,data,element,value
21098,MX000017004,1970-12-13,PRCP,0
21096,MX000017004,1970-12-13,TMAX,280
21097,MX000017004,1970-12-13,TMIN,130
22812,MX000017004,1970-12-14,PRCP,0
22811,MX000017004,1970-12-14,TMIN,122
22810,MX000017004,1970-12-14,TMAX,290
24524,MX000017004,1970-12-15,TMAX,284
24525,MX000017004,1970-12-15,TMIN,130
24526,MX000017004,1970-12-15,PRCP,0
26238,MX000017004,1970-12-16,TMAX,293
26239,MX000017004,1970-12-16,TMIN,140
26240,MX000017004,1970-12-16,PRCP,0
27952,MX000017004,1970-12-17,TMAX,290
27954,MX000017004,1970-12-17,PRCP,0
27953,MX000017004,1970-12-17,TMIN,140
29666,MX000017004,1970-12-18,TMAX,190
29667,MX000017004,1970-12-18,TMIN,140
29668,MX000017004,1970-12-18,PRCP,0
31380,MX000017004,1970-12-19,TMAX,270
31381,MX000017004,1970-12-19,TMIN,150
31382,MX000017004,1970-12-19,PRCP,0
2244,MX000017004,1970-12-2,PRCP,0
2243,MX000017004,1970-12-2,TMIN,134
2242,MX000017004,1970-12-2,TMAX,290
33094,MX000017004,1970-12-20,TMAX,292
33095,MX000017004,1970-12-20,TMIN,153
33096,MX000017004,1970-12-20,PRCP,0
34810,MX000017004,1970-12-21,PRCP,0
34809,MX000017004,1970-12-21,TMIN,140
34808,MX000017004,1970-12-21,TMAX,290
36524,MX000017004,1970-12-22,PRCP,0
36523,MX000017004,1970-12-22,TMIN,142
36522,MX000017004,1970-12-22,TMAX,293
38236,MX000017004,1970-12-23,TMAX,280
38237,MX000017004,1970-12-23,TMIN,144
38238,MX000017004,1970-12-23,PRCP,0
39950,MX000017004,1970-12-24,TMAX,280
39951,MX000017004,1970-12-24,TMIN,144
39952,MX000017004,1970-12-24,PRCP,0
41665,MX000017004,1970-12-25,TMIN,130
41666,MX000017004,1970-12-25,PRCP,0
41664,MX000017004,1970-12-25,TMAX,285
43378,MX000017004,1970-12-26,TMAX,275
43380,MX000017004,1970-12-26,PRCP,0
43379,MX000017004,1970-12-26,TMIN,136
45093,MX000017004,1970-12-27,TMIN,140
45094,MX000017004,1970-12-27,PRCP,0
45092,MX000017004,1970-12-27,TMAX,280
46807,MX000017004,1970-12-28,TMIN,130
46808,MX000017004,1970-12-28,PRCP,0
46806,MX000017004,1970-12-28,TMAX,280
48520,MX000017004,1970-12-29,TMAX,273
48522,MX000017004,1970-12-29,PRCP,0
48521,MX000017004,1970-12-29,TMIN,123
3958,MX000017004,1970-12-3,PRCP,0
3957,MX000017004,1970-12-3,TMIN,90
3956,MX000017004,1970-12-3,TMAX,280
50234,MX000017004,1970-12-30,TMAX,283
50235,MX000017004,1970-12-30,TMIN,130
50236,MX000017004,1970-12-30,PRCP,0
51948,MX000017004,1970-12-31,TMAX,280
51950,MX000017004,1970-12-31,PRCP,0
51949,MX000017004,1970-12-31,TMIN,134
5671,MX000017004,1970-12-4,TMIN,110
5670,MX000017004,1970-12-4,TMAX,270
5672,MX000017004,1970-12-4,PRCP,0
7385,MX000017004,1970-12-5,TMIN,90
7384,MX000017004,1970-12-5,TMAX,250
7386,MX000017004,1970-12-5,PRCP,0
9098,MX000017004,1970-12-6,TMAX,250
9100,MX000017004,1970-12-6,PRCP,0
9099,MX000017004,1970-12-6,TMIN,100
10814,MX000017004,1970-12-7,PRCP,0
10812,MX000017004,1970-12-7,TMAX,227
10813,MX000017004,1970-12-7,TMIN,86
12526,MX000017004,1970-12-8,TMAX,250
12527,MX000017004,1970-12-8,TMIN,97
12528,MX000017004,1970-12-8,PRCP,0
14240,MX000017004,1970-12-9,TMAX,250
14241,MX000017004,1970-12-9,TMIN,92
14242,MX000017004,1970-12-9,PRCP,0
532,MX000017004,1971-01-1,TMIN,120
533,MX000017004,1971-01-1,PRCP,0
531,MX000017004,1971-01-1,TMAX,273
15957,MX000017004,1971-01-10,TMAX,250
15958,MX000017004,1971-01-10,TMIN,144
15959,MX000017004,1971-01-10,PRCP,0
17673,MX000017004,1971-01-11,PRCP,0
17672,MX000017004,1971-01-11,TMIN,142
17671,MX000017004,1971-01-11,TMAX,290
19385,MX000017004,1971-01-12,TMAX,280
19386,MX000017004,1971-01-12,TMIN,130
19387,MX000017004,1971-01-12,PRCP,0
21101,MX000017004,1971-01-13,PRCP,0
21100,MX000017004,1971-01-13,TMIN,130
21099,MX000017004,1971-01-13,TMAX,280
22815,MX000017004,1971-01-14,PRCP,14
22814,MX000017004,1971-01-14,TMIN,140
22813,MX000017004,1971-01-14,TMAX,296
24527,MX000017004,1971-01-15,TMAX,280
24528,MX000017004,1971-01-15,TMIN,138
24529,MX000017004,1971-01-15,PRCP,0
26241,MX000017004,1971-01-16,TMAX,280
26242,MX000017004,1971-01-16,TMIN,140
26243,MX000017004,1971-01-16,PRCP,0
27956,MX000017004,1971-01-17,TMIN,113
27955,MX000017004,1971-01-17,TMAX,280
27957,MX000017004,1971-01-17,PRCP,0
29671,MX000017004,1971-01-18,PRCP,0
29670,MX000017004,1971-01-18,TMIN,103
29669,MX000017004,1971-01-18,TMAX,270
31383,MX000017004,1971-01-19,TMAX,280
31384,MX000017004,1971-01-19,TMIN,142
31385,MX000017004,1971-01-19,PRCP,0
2246,MX000017004,1971-01-2,TMIN,130
2247,MX000017004,1971-01-2,PRCP,0
2245,MX000017004,1971-01-2,TMAX,280
33099,MX000017004,1971-01-20,PRCP,0
33097,MX000017004,1971-01-20,TMAX,260
33098,MX000017004,1971-01-20,TMIN,110
34813,MX000017004,1971-01-21,PRCP,0
34811,MX000017004,1971-01-21,TMAX,270
34812,MX000017004,1971-01-21,TMIN,110
36525,MX000017004,1971-01-22,TMAX,283
36526,MX000017004,1971-01-22,TMIN,130
36527,MX000017004,1971-01-22,PRCP,0
38241,MX000017004,1971-01-23,PRCP,0
38239,MX000017004,1971-01-23,TMAX,290
38240,MX000017004,1971-01-23,TMIN,130
39954,MX000017004,1971-01-24,TMIN,140
39953,MX000017004,1971-01-24,TMAX,310
39955,MX000017004,1971-01-24,PRCP,0
41669,MX000017004,1971-01-25,PRCP,0
41668,MX000017004,1971-01-25,TMIN,160
41667,MX000017004,1971-01-25,TMAX,300
43381,MX000017004,1971-01-26,TMAX,300
43382,MX000017004,1971-01-26,TMIN,150
43383,MX000017004,1971-01-26,PRCP,0
45095,MX000017004,1971-01-27,TMAX,282
45096,MX000017004,1971-01-27,TMIN,113
45097,MX000017004,1971-01-27,PRCP,0
46811,MX000017004,1971-01-28,PRCP,0
46809,MX000017004,1971-01-28,TMAX,283
46810,MX000017004,1971-01-28,TMIN,120
48523,MX000017004,1971-01-29,TMAX,290
48524,MX000017004,1971-01-29,TMIN,122
48525,MX000017004,1971-01-29,PRCP,0
3961,MX000017004,1971-01-3,PRCP,0
3959,MX000017004,1971-01-3,TMAX,270
3960,MX000017004,1971-01-3,TMIN,113
50239,MX000017004,1971-01-30,PRCP,0
50238,MX000017004,1971-01-30,TMIN,142
50237,MX000017004,1971-01-30,TMAX,300
51952,MX000017004,1971-01-31,TMIN,143
51953,MX000017004,1971-01-31,PRCP,0
51951,MX000017004,1971-01-31,TMAX,310
5674,MX000017004,1971-01-4,TMIN,113
5675,MX000017004,1971-01-4,PRCP,0
5673,MX000017004,1971-01-4,TMAX,273
7389,MX000017004,1971-01-5,PRCP,0
7387,MX000017004,1971-01-5,TMAX,280
7388,MX000017004,1971-01-5,TMIN,120
9101,MX000017004,1971-01-6,TMAX,272
9102,MX000017004,1971-01-6,TMIN,123
9103,MX000017004,1971-01-6,PRCP,0
10815,MX000017004,1971-01-7,TMAX,270
10817,MX000017004,1971-01-7,PRCP,0
10816,MX000017004,1971-01-7,TMIN,120
12531,MX000017004,1971-01-8,PRCP,0
12530,MX000017004,1971-01-8,TMIN,120
12529,MX000017004,1971-01-8,TMAX,280
14244,MX000017004,1971-01-9,TMIN,130
14245,MX000017004,1971-01-9,PRCP,0
14243,MX000017004,1971-01-9,TMAX,273
536,MX000017004,1971-02-1,PRCP,0
534,MX000017004,1971-02-1,TMAX,300
535,MX000017004,1971-02-1,TMIN,133
15962,MX000017004,1971-02-10,PRCP,0
15961,MX000017004,1971-02-10,TMIN,110
15960,MX000017004,1971-02-10,TMAX,262
17676,MX000017004,1971-02-11,PRCP,0
17674,MX000017004,1971-02-11,TMAX,275
17675,MX000017004,1971-02-11,TMIN,120
19390,MX000017004,1971-02-12,PRCP,0
19388,MX000017004,1971-02-12,TMAX,280
19389,MX000017004,1971-02-12,TMIN,101
21102,MX000017004,1971-02-13,TMAX,250
21103,MX000017004,1971-02-13,TMIN,110
21104,MX000017004,1971-02-13,PRCP,0
22816,MX000017004,1971-02-14,TMAX,272
22817,MX000017004,1971-02-14,TMIN,120
22818,MX000017004,1971-02-14,PRCP,0
24532,MX000017004,1971-02-15,PRCP,0
24531,MX000017004,1971-02-15,TMIN,130
24530,MX000017004,1971-02-15,TMAX,283
26246,MX000017004,1971-02-16,PRCP,0
26245,MX000017004,1971-02-16,TMIN,140
26244,MX000017004,1971-02-16,TMAX,272
27960,MX000017004,1971-02-17,PRCP,0
27959,MX000017004,1971-02-17,TMIN,133
27958,MX000017004,1971-02-17,TMAX,290
29674,MX000017004,1971-02-18,PRCP,0
29673,MX000017004,1971-02-18,TMIN,133
29672,MX000017004,1971-02-18,TMAX,300
31387,MX000017004,1971-02-19,TMIN,140
31388,MX000017004,1971-02-19,PRCP,0
31386,MX000017004,1971-02-19,TMAX,302
2248,MX000017004,1971-02-2,TMAX,270
2249,MX000017004,1971-02-2,TMIN,140
2250,MX000017004,1971-02-2,PRCP,0
33102,MX000017004,1971-02-20,PRCP,0
33101,MX000017004,1971-02-20,TMIN,133
33100,MX000017004,1971-02-20,TMAX,295
34816,MX000017004,1971-02-21,PRCP,0
34815,MX000017004,1971-02-21,TMIN,120
34814,MX000017004,1971-02-21,TMAX,290
36529,MX000017004,1971-02-22,TMIN,123
36528,MX000017004,1971-02-22,TMAX,300
36530,MX000017004,1971-02-22,PRCP,0
38242,MX000017004,1971-02-23,TMAX,290
38243,MX000017004,1971-02-23,TMIN,120
38244,MX000017004,1971-02-23,PRCP,0
39958,MX000017004,1971-02-24,PRCP,0
39957,MX000017004,1971-02-24,TMIN,123
39956,MX000017004,1971-02-24,TMAX,300
41670,MX000017004,1971-02-25,TMAX,282
41671,MX000017004,1971-02-25,TMIN,132
41672,MX000017004,1971-02-25,PRCP,0
43384,MX000017004,1971-02-26,TMAX,290
43385,MX000017004,1971-02-26,TMIN,112
43386,MX000017004,1971-02-26,PRCP,0
45098,MX000017004,1971-02-27,TMAX,300
45099,MX000017004,1971-02-27,TMIN,133
45100,MX000017004,1971-02-27,PRCP,0
46814,MX000017004,1971-02-28,PRCP,0
46813,MX000017004,1971-02-28,TMIN,130
46812,MX000017004,1971-02-28,TMAX,312
48526,MX000017004,1971-02-29,TMAX,-9999
48528,MX000017004,1971-02-29,PRCP,-9999
48527,MX000017004,1971-02-29,TMIN,-9999
3962,MX000017004,1971-02-3,TMAX,290
3964,MX000017004,1971-02-3,PRCP,0
3963,MX000017004,1971-02-3,TMIN,132
50242,MX000017004,1971-02-30,PRCP,-9999
50241,MX000017004,1971-02-30,TMIN,-9999
50240,MX000017004,1971-02-30,TMAX,-9999
51955,MX000017004,1971-02-31,TMIN,-9999
51954,MX000017004,1971-02-31,TMAX,-9999
51956,MX000017004,1971-02-31,PRCP,-9999
5678,MX000017004,1971-02-4,PRCP,0
5677,MX000017004,1971-02-4,TMIN,130
5676,MX000017004,1971-02-4,TMAX,280
7390,MX000017004,1971-02-5,TMAX,280
7391,MX000017004,1971-02-5,TMIN,130
7392,MX000017004,1971-02-5,PRCP,0
9106,MX000017004,1971-02-6,PRCP,0
9105,MX000017004,1971-02-6,TMIN,123
9104,MX000017004,1971-02-6,TMAX,280
10820,MX000017004,1971-02-7,PRCP,0
10819,MX000017004,1971-02-7,TMIN,113
10818,MX000017004,1971-02-7,TMAX,273
12533,MX000017004,1971-02-8,TMIN,112
12534,MX000017004,1971-02-8,PRCP,0
12532,MX000017004,1971-02-8,TMAX,280
14246,MX000017004,1971-02-9,TMAX,273
14247,MX000017004,1971-02-9,TMIN,112
14248,MX000017004,1971-02-9,PRCP,0
539,MX000017004,1971-06-1,PRCP,32
538,MX000017004,1971-06-1,TMIN,158
537,MX000017004,1971-06-1,TMAX,300
15965,MX000017004,1971-06-10,PRCP,72
15964,MX000017004,1971-06-10,TMIN,173
15963,MX000017004,1971-06-10,TMAX,290
17677,MX000017004,1971-06-11,TMAX,270
17679,MX000017004,1971-06-11,PRCP,510
17678,MX000017004,1971-06-11,TMIN,163
19393,MX000017004,1971-06-12,PRCP,390
19391,MX000017004,1971-06-12,TMAX,270
19392,MX000017004,1971-06-12,TMIN,168
21105,MX000017004,1971-06-13,TMAX,260
21106,MX000017004,1971-06-13,TMIN,160
21107,MX000017004,1971-06-13,PRCP,265
22819,MX000017004,1971-06-14,TMAX,303
22820,MX000017004,1971-06-14,TMIN,163
22821,MX000017004,1971-06-14,PRCP,20
24533,MX000017004,1971-06-15,TMAX,272
24534,MX000017004,1971-06-15,TMIN,162
24535,MX000017004,1971-06-15,PRCP,0
26249,MX000017004,1971-06-16,PRCP,3
26248,MX000017004,1971-06-16,TMIN,160
26247,MX000017004,1971-06-16,TMAX,260
27963,MX000017004,1971-06-17,PRCP,0
27962,MX000017004,1971-06-17,TMIN,174
27961,MX000017004,1971-06-17,TMAX,242
29676,MX000017004,1971-06-18,TMIN,170
29675,MX000017004,1971-06-18,TMAX,280
29677,MX000017004,1971-06-18,PRCP,400
31389,MX000017004,1971-06-19,TMAX,230
31390,MX000017004,1971-06-19,TMIN,163
31391,MX000017004,1971-06-19,PRCP,115
2251,MX000017004,1971-06-2,TMAX,304
2252,MX000017004,1971-06-2,TMIN,173
2253,MX000017004,1971-06-2,PRCP,0
33103,MX000017004,1971-06-20,TMAX,240
33104,MX000017004,1971-06-20,TMIN,150
33105,MX000017004,1971-06-20,PRCP,490
34819,MX000017004,1971-06-21,PRCP,428
34817,MX000017004,1971-06-21,TMAX,252
34818,MX000017004,1971-06-21,TMIN,134
36531,MX000017004,1971-06-22,TMAX,234
36532,MX000017004,1971-06-22,TMIN,148
36533,MX000017004,1971-06-22,PRCP,10
38246,MX000017004,1971-06-23,TMIN,140
38245,MX000017004,1971-06-23,TMAX,260
38247,MX000017004,1971-06-23,PRCP,135
39959,MX000017004,1971-06-24,TMAX,232
39961,MX000017004,1971-06-24,PRCP,70
39960,MX000017004,1971-06-24,TMIN,150
41674,MX000017004,1971-06-25,TMIN,150
41675,MX000017004,1971-06-25,PRCP,20
41673,MX000017004,1971-06-25,TMAX,230
43389,MX000017004,1971-06-26,PRCP,410
43387,MX000017004,1971-06-26,TMAX,230
43388,MX000017004,1971-06-26,TMIN,150
45103,MX000017004,1971-06-27,PRCP,32
45101,MX000017004,1971-06-27,TMAX,235
45102,MX000017004,1971-06-27,TMIN,142
46817,MX000017004,1971-06-28,PRCP,0
46816,MX000017004,1971-06-28,TMIN,154
46815,MX000017004,1971-06-28,TMAX,236
48529,MX000017004,1971-06-29,TMAX,274
48530,MX000017004,1971-06-29,TMIN,152
48531,MX000017004,1971-06-29,PRCP,0
3967,MX000017004,1971-06-3,PRCP,0
3965,MX000017004,1971-06-3,TMAX,310
3966,MX000017004,1971-06-3,TMIN,170
50243,MX000017004,1971-06-30,TMAX,250
50244,MX000017004,1971-06-30,TMIN,158
50245,MX000017004,1971-06-30,PRCP,85
51959,MX000017004,1971-06-31,PRCP,-9999
51957,MX000017004,1971-06-31,TMAX,-9999
51958,MX000017004,1971-06-31,TMIN,-9999
5679,MX000017004,1971-06-4,TMAX,310
5680,MX000017004,1971-06-4,TMIN,164
5681,MX000017004,1971-06-4,PRCP,0
7394,MX000017004,1971-06-5,TMIN,162
7393,MX000017004,1971-06-5,TMAX,300
7395,MX000017004,1971-06-5,PRCP,0
9109,MX000017004,1971-06-6,PRCP,0
9108,MX000017004,1971-06-6,TMIN,180
9107,MX000017004,1971-06-6,TMAX,311
10823,MX000017004,1971-06-7,PRCP,0
10822,MX000017004,1971-06-7,TMIN,178
10821,MX000017004,1971-06-7,TMAX,300
12537,MX000017004,1971-06-8,PRCP,0
12536,MX000017004,1971-06-8,TMIN,160
12535,MX000017004,1971-06-8,TMAX,300
14249,MX000017004,1971-06-9,TMAX,300
14250,MX000017004,1971-06-9,TMIN,172
14251,MX000017004,1971-06-9,PRCP,195
541,MX000017004,1971-07-1,TMIN,140
542,MX000017004,1971-07-1,PRCP,15
540,MX000017004,1971-07-1,TMAX,250
15967,MX000017004,1971-07-10,TMIN,160
15966,MX000017004,1971-07-10,TMAX,290
15968,MX000017004,1971-07-10,PRCP,0
17682,MX000017004,1971-07-11,PRCP,190
17681,MX000017004,1971-07-11,TMIN,160
17680,MX000017004,1971-07-11,TMAX,292
19396,MX000017004,1971-07-12,PRCP,35
19395,MX000017004,1971-07-12,TMIN,160
19394,MX000017004,1971-07-12,TMAX,230
21109,MX000017004,1971-07-13,TMIN,140
21110,MX000017004,1971-07-13,PRCP,54
21108,MX000017004,1971-07-13,TMAX,250
22823,MX000017004,1971-07-14,TMIN,164
22824,MX000017004,1971-07-14,PRCP,2
22822,MX000017004,1971-07-14,TMAX,243
24536,MX000017004,1971-07-15,TMAX,260
24538,MX000017004,1971-07-15,PRCP,0
24537,MX000017004,1971-07-15,TMIN,162
26252,MX000017004,1971-07-16,PRCP,0
26250,MX000017004,1971-07-16,TMAX,273
26251,MX000017004,1971-07-16,TMIN,180
27964,MX000017004,1971-07-17,TMAX,273
27965,MX000017004,1971-07-17,TMIN,160
27966,MX000017004,1971-07-17,PRCP,45
29680,MX000017004,1971-07-18,PRCP,10
29678,MX000017004,1971-07-18,TMAX,260
29679,MX000017004,1971-07-18,TMIN,160
31394,MX000017004,1971-07-19,PRCP,155
31393,MX000017004,1971-07-19,TMIN,172
31392,MX000017004,1971-07-19,TMAX,262
2254,MX000017004,1971-07-2,TMAX,252
2256,MX000017004,1971-07-2,PRCP,155
2255,MX000017004,1971-07-2,TMIN,162
33106,MX000017004,1971-07-20,TMAX,270
33108,MX000017004,1971-07-20,PRCP,33
33107,MX000017004,1971-07-20,TMIN,140
34820,MX000017004,1971-07-21,TMAX,270
34822,MX000017004,1971-07-21,PRCP,85
34821,MX000017004,1971-07-21,TMIN,160
36534,MX000017004,1971-07-22,TMAX,263
36535,MX000017004,1971-07-22,TMIN,153
36536,MX000017004,1971-07-22,PRCP,270
38250,MX000017004,1971-07-23,PRCP,45
38249,MX000017004,1971-07-23,TMIN,142
38248,MX000017004,1971-07-23,TMAX,273
39962,MX000017004,1971-07-24,TMAX,260
39963,MX000017004,1971-07-24,TMIN,142
39964,MX000017004,1971-07-24,PRCP,0
41676,MX000017004,1971-07-25,TMAX,283
41677,MX000017004,1971-07-25,TMIN,130
41678,MX000017004,1971-07-25,PRCP,55
43391,MX000017004,1971-07-26,TMIN,124
43392,MX000017004,1971-07-26,PRCP,90
43390,MX000017004,1971-07-26,TMAX,250
45104,MX000017004,1971-07-27,TMAX,240
45105,MX000017004,1971-07-27,TMIN,142
45106,MX000017004,1971-07-27,PRCP,23
46818,MX000017004,1971-07-28,TMAX,260
46820,MX000017004,1971-07-28,PRCP,0
46819,MX000017004,1971-07-28,TMIN,153
48534,MX000017004,1971-07-29,PRCP,0
48532,MX000017004,1971-07-29,TMAX,273
48533,MX000017004,1971-07-29,TMIN,150
3968,MX000017004,1971-07-3,TMAX,283
3970,MX000017004,1971-07-3,PRCP,0
3969,MX000017004,1971-07-3,TMIN,140
50248,MX000017004,1971-07-30,PRCP,0
50246,MX000017004,1971-07-30,TMAX,263
50247,MX000017004,1971-07-30,TMIN,160
51960,MX000017004,1971-07-31,TMAX,273
51961,MX000017004,1971-07-31,TMIN,160
51962,MX000017004,1971-07-31,PRCP,3
5684,MX000017004,1971-07-4,PRCP,0
5682,MX000017004,1971-07-4,TMAX,272
5683,MX000017004,1971-07-4,TMIN,162
7398,MX000017004,1971-07-5,PRCP,0
7397,MX000017004,1971-07-5,TMIN,160
7396,MX000017004,1971-07-5,TMAX,290
9110,MX000017004,1971-07-6,TMAX,280
9111,MX000017004,1971-07-6,TMIN,173
9112,MX000017004,1971-07-6,PRCP,8
10824,MX000017004,1971-07-7,TMAX,272
10825,MX000017004,1971-07-7,TMIN,180
10826,MX000017004,1971-07-7,PRCP,0
12538,MX000017004,1971-07-8,TMAX,290
12540,MX000017004,1971-07-8,PRCP,0
12539,MX000017004,1971-07-8,TMIN,160
14253,MX000017004,1971-07-9,TMIN,162
14254,MX000017004,1971-07-9,PRCP,0
14252,MX000017004,1971-07-9,TMAX,272
543,MX000017004,1971-08-1,TMAX,256
544,MX000017004,1971-08-1,TMIN,180
545,MX000017004,1971-08-1,PRCP,90
15969,MX000017004,1971-08-10,TMAX,250
15971,MX000017004,1971-08-10,PRCP,350
15970,MX000017004,1971-08-10,TMIN,160
17684,MX000017004,1971-08-11,TMIN,142
17685,MX000017004,1971-08-11,PRCP,0
17683,MX000017004,1971-08-11,TMAX,242
19398,MX000017004,1971-08-12,TMIN,153
19397,MX000017004,1971-08-12,TMAX,252
19399,MX000017004,1971-08-12,PRCP,0
21111,MX000017004,1971-08-13,TMAX,260
21112,MX000017004,1971-08-13,TMIN,153
21113,MX000017004,1971-08-13,PRCP,175
22827,MX000017004,1971-08-14,PRCP,25
22826,MX000017004,1971-08-14,TMIN,150
22825,MX000017004,1971-08-14,TMAX,270
24539,MX000017004,1971-08-15,TMAX,270
24540,MX000017004,1971-08-15,TMIN,142
24541,MX000017004,1971-08-15,PRCP,140
26253,MX000017004,1971-08-16,TMAX,242
26254,MX000017004,1971-08-16,TMIN,150
26255,MX000017004,1971-08-16,PRCP,0
27968,MX000017004,1971-08-17,TMIN,163
27967,MX000017004,1971-08-17,TMAX,260
27969,MX000017004,1971-08-17,PRCP,20
29683,MX000017004,1971-08-18,PRCP,19
29682,MX000017004,1971-08-18,TMIN,153
29681,MX000017004,1971-08-18,TMAX,250
31395,MX000017004,1971-08-19,TMAX,270
31396,MX000017004,1971-08-19,TMIN,144
31397,MX000017004,1971-08-19,PRCP,23
2257,MX000017004,1971-08-2,TMAX,260
2259,MX000017004,1971-08-2,PRCP,135
2258,MX000017004,1971-08-2,TMIN,160
33111,MX000017004,1971-08-20,PRCP,30
33110,MX000017004,1971-08-20,TMIN,152
33109,MX000017004,1971-08-20,TMAX,270
34823,MX000017004,1971-08-21,TMAX,260
34825,MX000017004,1971-08-21,PRCP,19
34824,MX000017004,1971-08-21,TMIN,163
36538,MX000017004,1971-08-22,TMIN,164
36539,MX000017004,1971-08-22,PRCP,15
36537,MX000017004,1971-08-22,TMAX,253
38252,MX000017004,1971-08-23,TMIN,142
38253,MX000017004,1971-08-23,PRCP,90
38251,MX000017004,1971-08-23,TMAX,262
39967,MX000017004,1971-08-24,PRCP,135
39966,MX000017004,1971-08-24,TMIN,143
39965,MX000017004,1971-08-24,TMAX,252
41681,MX000017004,1971-08-25,PRCP,45
41680,MX000017004,1971-08-25,TMIN,160
41679,MX000017004,1971-08-25,TMAX,262
43393,MX000017004,1971-08-26,TMAX,250
43394,MX000017004,1971-08-26,TMIN,163
43395,MX000017004,1971-08-26,PRCP,10
45107,MX000017004,1971-08-27,TMAX,263
45108,MX000017004,1971-08-27,TMIN,143
45109,MX000017004,1971-08-27,PRCP,48
46822,MX000017004,1971-08-28,TMIN,142
46823,MX000017004,1971-08-28,PRCP,120
46821,MX000017004,1971-08-28,TMAX,270
48536,MX000017004,1971-08-29,TMIN,140
48537,MX000017004,1971-08-29,PRCP,105
48535,MX000017004,1971-08-29,TMAX,264
3972,MX000017004,1971-08-3,TMIN,153
3973,MX000017004,1971-08-3,PRCP,54
3971,MX000017004,1971-08-3,TMAX,243
50249,MX000017004,1971-08-30,TMAX,230
50250,MX000017004,1971-08-30,TMIN,153
50251,MX000017004,1971-08-30,PRCP,26
51965,MX000017004,1971-08-31,PRCP,10
51964,MX000017004,1971-08-31,TMIN,163
51963,MX000017004,1971-08-31,TMAX,203
5687,MX000017004,1971-08-4,PRCP,85
5686,MX000017004,1971-08-4,TMIN,152
5685,MX000017004,1971-08-4,TMAX,220
7400,MX000017004,1971-08-5,TMIN,153
7401,MX000017004,1971-08-5,PRCP,125
7399,MX000017004,1971-08-5,TMAX,233
9115,MX000017004,1971-08-6,PRCP,5
9113,MX000017004,1971-08-6,TMAX,273
9114,MX000017004,1971-08-6,TMIN,150
10828,MX000017004,1971-08-7,TMIN,160
10827,MX000017004,1971-08-7,TMAX,273
10829,MX000017004,1971-08-7,PRCP,220
12542,MX000017004,1971-08-8,TMIN,140
12543,MX000017004,1971-08-8,PRCP,5
12541,MX000017004,1971-08-8,TMAX,265
14257,MX000017004,1971-08-9,PRCP,325
14256,MX000017004,1971-08-9,TMIN,160
14255,MX000017004,1971-08-9,TMAX,262
548,MX000017004,1971-09-1,PRCP,55
547,MX000017004,1971-09-1,TMIN,165
546,MX000017004,1971-09-1,TMAX,245
15973,MX000017004,1971-09-10,TMIN,160
15974,MX000017004,1971-09-10,PRCP,60
15972,MX000017004,1971-09-10,TMAX,250
17688,MX000017004,1971-09-11,PRCP,0
17686,MX000017004,1971-09-11,TMAX,245
17687,MX000017004,1971-09-11,TMIN,150
19402,MX000017004,1971-09-12,PRCP,385
19400,MX000017004,1971-09-12,TMAX,260
19401,MX000017004,1971-09-12,TMIN,165
21114,MX000017004,1971-09-13,TMAX,230
21116,MX000017004,1971-09-13,PRCP,358
21115,MX000017004,1971-09-13,TMIN,160
22830,MX000017004,1971-09-14,PRCP,250
22829,MX000017004,1971-09-14,TMIN,150
22828,MX000017004,1971-09-14,TMAX,240
24544,MX000017004,1971-09-15,PRCP,50
24543,MX000017004,1971-09-15,TMIN,160
24542,MX000017004,1971-09-15,TMAX,250
26256,MX000017004,1971-09-16,TMAX,230
26257,MX000017004,1971-09-16,TMIN,165
26258,MX000017004,1971-09-16,PRCP,100
27970,MX000017004,1971-09-17,TMAX,265
27971,MX000017004,1971-09-17,TMIN,152
27972,MX000017004,1971-09-17,PRCP,40
29685,MX000017004,1971-09-18,TMIN,160
29686,MX000017004,1971-09-18,PRCP,10
29684,MX000017004,1971-09-18,TMAX,250
